Body,BugsCrashes,Experience,Hardware,Performance,Pricing,Suggestion,None
"The idea for play on this game is a good one,But to get many animals or to build bridges you need crystal. Game does not give many crystals so the use of real money is needed IF you want a steady advancement in the game. Playing the game without real money takes a LONG time... Good luck",0,0,0,0,1,0,0
I love this game; just wish more of the functions were available on iPhone/iPad.  My pet peeve is getting a &quot;your game is out of sync&quot; message which generally means I've lost all completed tasks in that session and must redo them.  Overall I think Farmville rocks!!!,1,0,0,0,0,1,0
Fun mindless entertainment. I just wish expanding wasn't so expensive.,0,0,0,0,1,0,0
"I love game in which you have to multitask in a certain amount of time and as the levels go higher so do the challenges, I got this game because it was recommended to me.",0,0,0,0,0,0,1
I luv this app just wish'd farmville did not say farm out of sync all the time it is my only complant i have i been playing it for coulple years now,0,0,0,0,0,1,0
Whats with the few and far between investment points? You should be able to spend some of your city money on investment points because I have $2 million and cant do anything with it because I am in need of investment points. It would also be nice if your energies didnt stop at 60. It is so easy to use up all the energies on upgrades and building projects and if they loaded up overnight or whatever I wouldnt be at a standstill for so long. Its fun but gets frustrating when you cant do anything and then you have to spend real money to do anything.,0,0,0,0,1,0,0
"Shadow Era is great for scratching that CCG itch when you don't have one of your buddies around to play with. It looks really nice, plays smoothly, and is totally worth at least trying, given its price of free. It's not quite everything it seems to be cracked up to be though. Some of the influences of other games are really strong *cough*WoWTCG*cough*. When playing online, the fairly limited card pool (which should be expanding) means that pretty much all the competitive players are playing almost identical decks, which isn't very exciting, especially if you started with one of the decks that didn't have a lot of those cards in it. This problem is esaxperated by how difficult obtaining new cards is. Gold and the points for booster packs and decks accumulate slowly (unless you're willing to pay real money). Fortunately, that problem is the biggest, and it's not hard to look past as long as you're not expecting an experience as thouroughly done as Magic Online.",0,0,0,0,1,0,0
"I like playing Farmville but sometimes the iPhone app version has a lot of technical issues and it doesn't help that deleting it and reinstalling it is supposed to fix it when in reality it doesn't fix a thing, I just wish the iPhone app version of Farmville would work the same way as the computer version.",1,0,1,0,0,1,0
Seriously I love games like these... Giving this 5 stars.,0,0,0,0,0,0,1
Pig Rush is an amazing game! I just wish you didn't have to buy the other rushes. This game is superb!!Pigs rule!,0,0,0,0,1,0,0
"I love games of this type, and I appreciate the difficulty level included in this one: a few really hard ones with others that aren't too difficult. The pictures are beautiful, and I LOVE that the differences between the pictures changes every time I play the level over. The only bummer is that it is a tiny bit difficult to spot some differences on an IPod screen (thats what hints are for!) This game would be perfect on an iPad.",0,0,1,0,0,1,0
I am addicted to this game.  I love games that make me think to solve the puzzle.  Keeps your mind working.,0,0,0,0,0,0,1
"I love games where the objective is to defend a village or in this case, a castle. this game is well developed and really fun.",0,0,0,0,0,0,1
"I love this app, and love games by Smule, and this is the best guitar game I have ever played, I love how you you have to change frets while hitting the notes and can't wait till more songs are added to the list!!!!",0,1,0,0,0,0,0
"This game is great, I love games where you have resources or coins but this reinvents that with play multiple quest lines. Only downside is that if you do a quest it say &quot;add a new plot of land&quot;<br/>But I have open plots<br/>Can you try to fix that?",0,1,0,0,0,0,0
Got to love games like this just open up your bank and let the money flow,0,0,0,0,1,0,0
"This app is a nice idea...I just wish it worked.  It doesn't load all the way, freezes up the entire phone.  Zynga's customer service is horrible.  Don't waste your time.",0,0,0,0,0,1,0
"I really ❤️❤️❤️ that it has a red panda as the starter animal! It's really fun and addicting, but it's one of those games that you need to pay real money to really get far. I mean, there are things that you can't do unless you pay. Good, but don't waste your money.",0,0,0,0,1,0,0
Not a bad game just wish you didn't have to spend lots of real money to get stuff sometime. Lol,0,0,0,0,1,0,0
I love games like this! Going to check out their other games. So creative.,0,0,0,0,0,0,1
